"","estc_ids","title_1","title_2","pub_year","work_id"
"1143","R202543","['The horn of the he-goat broken: or An answer to a lying book called, The chasing of the young quaking harlot out of the citie. Published by a scorner of the truth, called Thomas Winterton.']","['His deceit and ignorance laid open, his lies reproved, and the quæries answered, for the sake of the simple. By a lover of righteousnesse, called, Richard Huberthorn.']",1656,"124561-horn of he-goat broken or answer to lying book called chasing of young quaking harlot out of citie published by scorner of truth called thomas winterton his deceit and ignorance laid open his lies reproved and quaeries answered for sake of simple"
"1144","R208464","['The inheritance of Jacob discovered. After his return out of Ægypt:']","['and the leading of the Lord to the land of promise, declared, and some information of the way thither. Or a word of exhortation to all professors in England, Scotland and Ireland, and to all the world where this shall come, wherein the common salvation is declared, in which the saints believed; and deceit discovered and made manifest. Published in love to all the honest hearted in the nations, in love and bowels of compassion to your soules. Also a few words of exhortation to the rulers of England, and Ireland. By a servant of Jesus Christ who delighteth in his masters worke. Francis Howgill.']",1656,"53715-inheritance of jacob discovered after his return out of aegypt and leading of lord to land of promise declared and some information on way thither"
"1145","R170220","['The vvord of the Lord to awaken all such as lye in the sleep of carnall security, or self love.']","NA",1658,"40961-vvord of lord to awaken all such as lye in sleep of carnall security or self love "
"1146","R39638","['The discovery of mans return to his first estate, by the operation of the power of God in the great work of regeneration.']","['With a word to all saints, who set their faces towards Sion, to seek the Lord their God: and to those that are waiting in Sion, to worship him in spirit and truth. A word to the back-slider, who hath tasted of the good Word of God, and the powers of the world to come, and hath turned the grace of God into wantonness, and gone back into spirituall Sodom and Egypt, where our Lord is crucified. With a discovery of Mystery-Babylon, and her merchants: with a word to the hard-hearted unbelieving Jews, who profess Christ in words, and deny to be guided by his counsel, the light in their conscience, and stumble at him, to their own destruction. From the Spirit of the Lord, written by one whom the people of this world calls a Quaker, whose name in the flesh is William Dewsbury; but hath a new name, the world knows not, wtitten sic in the book of life.']",1656,"4934-discovery of mans return to his first estate"
"1147","R30125","['Rabshakehs outrage reproved. Or, A vvhip for William Grigge of Bristoll, tanner, to scourge him,']","['for his many notorious lies, blasphemies, reproaches, vain boastings and other such like noysom matter, vomited out against the truth and its friends, in a late fiery pamphlet (published under his name) entituled, The Quakers Jesus. In which, he hath proclaimed his own shame, and infamy, as in many other particulars, so more especially, by his most abominable hypocrisie, in charging that as matter of crime upon the men of his indignation, of which he himself is herein-after, proved to stand guilty by his own practice. By an impartial friend to Gods truth, under what notion soever persecuted by the blind world.']",1658,NA
"1148","R12973","['A standard lifted up, and an ensigne held forth, to all nations:']","['shewing unto the whole world, and to all people to whom it shall come, by open proclamation, what the testimony of God is, and of his people which they hold, which they have received from him, through the eternal Spirit, of which they are nor sic ashamed before men, but are called to witness it forth in the nations in the same spirit and power as they have received it from the Lord. Also shewing of his great work which he is about to do in the earth, and this testimony is true and no lie, for it is of God and witnessed by thousands of his people at this day; who are in scorn called Quakers. And given forth by a servant of the Lord, Edward Burrough.']",1658,"24923-a standard lifted up and ensigne held forth to all nations shewing unto whole world and to all people to whom it shall come by open proclamation what testimony of god is and of his people which they hold which they have received from him through eternal spirit of which they are nor sic ashamed before men but are called to witness it forth in nations in same spirit and power as they have received it from lord"
"1149","R23740","['A standard lifted up, and an ensigne held forth, to all nations;']","['shewing unto the whole world, and to all people to whom it shal come, by open proclamation, what the testimony of God is, and of his people which they hold, which they have received from him, through the eternal Spirit, of which they are not ashamed before men, but are called to witness it forth in the nations, in the same spirit and power as they have received it from the Lord. Also shewing of his great work which he is about to doe in the earth, and this testimony is true and no lie, for it is o God and witnessed by thousands of his people at this day; who are in scorne called Quakers. And given forth by a servant of the Lord, Edward Burrough.']",1658,"24923-a standard lifted up and ensigne held forth to all nations shewing unto whole world and to all people to whom it shall come by open proclamation what testimony of god is and of his people which they hold which they have received from him through eternal spirit of which they are nor sic ashamed before men but are called to witness it forth in nations in same spirit and power as they have received it from lord"
"1150","R204021","['Jacob found in a desert land: or, A recovery of the lost out of the loss (truly manifested;)']","['wherein is discovered the work of the Lord in the creature, and how I travelled through the night of thick darkness, which hath over spread the whole world; and of my deliverance out of darkness into the true Light and truth: wherein is witness my heavenly call into the ministry of the everlasting truth. Given forth for the everlasting name of the Lord sake, and for their sakes, who desire to know the truth, and how I came into the truth; that they that can believe it may receive some satisfaction, (out of which all despisers and unbelievers are excluded.) By a witness of the same in life and testimony, who am a sufferer for the pure seed sake, who am known to the sons of men by the name of George Whitehead; in contempt, by the generation of despisers, called, a Quaker. With a few words to them who have any desires left in them to know the truth, whether they be in forms of profession, or out of forms, that they may see themselves, and return from their evil. Also a voyce of the thunder of the Lord from his holy temple, uttered forth to the inhabitants of the earth, who are in the Army of the Dragon (whether rulers, teachers or people.)']",1656,"91258-jacob found in desert land or recovery of lost out of loss truly manifested wherein is discovered work of lord in creature and how i travelled through night of thick darkness which hath over spread whole world and of my deliverance out of darkness into true light and truth wherein is witness my heavenly call into ministry of everlasting truth"
"1151","R207524","['A short answer to a book set forth by seven priests, who call themselves ministers of the gospel of Christ;']","['but are plainly discovered to be lyers, and slanderers, and envious of them who are the true ministers of Christ, who abide in his doctrine. With a vvord to the reader, to read with understanding, and let the light of Jesus Christ within judge; for to that in the conscience it is spoken.']",1654,"194334-a short answer to book set forth by seven priests who call themselves ministers of gospel of christ but are plainly discovered to be lyers and slanderers and envious of them who are true ministers of christ who abide in his doctrine"
"1152","R207502","['A discovery of two unclean spirits. Or, Two priests by their fruits made manifest to be out of the way of truth,']","['and out of the life of godliness, in the broad way of destruction, therein working deceitfully the works of errour. A warning unto all scattered people that call themselves Protestants and Christians, yet are out of the faith and life of Christ, in vain traditions, and dead forms, wherein the blind-guids are leading them in the pit. Also a declaration of the light of Christ now appearing in every man, even in the conscience, by which all men are left without excuse. With a plain and true direction into the good way, which from everlasting hath been prepared to lead all that abide therein, out of transgression through death into eternal life. A short discovery of the Lords great fury and heavie indignation that will suddenly break forth upon al the disobedient. Written by one, who loves the seed of God, which is unknown to the world, A.H. in the county of Gloucester.']",1657,"166787-discovery of two unclean spirits"
"1153","R207702","['The lavv of God, the rule for lavv-makers, the ground of all just laws, and the corruption of English lavvs and lawyers discovered. By G. Fox.']","NA",1658,"126812-lavv of god rule for lavv-makers ground of all just laws and corruption of english lavvs and lawyers discovered by g fox "
"1154","R219308","['The two witnesses: their prophecy, slaughter, resurection and ascention: or, An exposition of the eleventh chapter of the Revelation,']","['wherein is plainly proved that the scriptures of the Old and New Testaments, are the witnesses there spoken of, who have prophesied in sackcloth one thousand two hundred and sixty years compleat; that they are already slain, revived, and ascended. That the tenth part of the city is fallen by our late earthquake, wherein seven thousand names of men were slain. The second wo is past. This is the first part of the chapter, the secon part follows. By Tho. Tillam, a weak labourer in the Lords Harvest.']",1651,"149593-two witnesses their prophecy slaughter resurection and ascention or exposition of eleventh chapter of revelation wherein is plainly proved that scriptures of old and new testaments are witnesses there spoken of who have prophesied in sackcloth one thousand two hundred and sixty years compleat that they are already slain revived and ascended"
"1155","R234608","['A true prophecie of the mighty day of the Lord.']","['Which is coming, and is appeared in the north of England, and is arising toward the south; and shall overspread this nation, and all the nations of the world. Wherein the Lord is redeeming Sion forth of her long inthrald captivity in Babylons kingdom, where she hath been scattered in the cloudy and dark day, into forms and observations, and there kept by the priests, and teachers of the world, who ran when God never sent them. Now is the Lord appearing in this day of his might power, to gather his elect together, out of all forms observations, kindreds, tongues, and nations; ... A word from the Lord to all the inhabitants of England, rulers, priests and people, to hast to meet the Lord with speedy repentance, and returning within, to harken diligently to his counsel, ... From the spirit of the Lord, writte by one whose name in the flesh is William Dewsbury, called Quaker with the people of the world, who live in their perishing nature.']",1655,"23580-true prophecy of mighty day of lord"
"1156","R202187","['The West answering to the North']","['in the fierce and cruel persecution of the manifestation of the Son of God, as appears in the following short relation of the unheard of, and inhumane sufferings of Geo. Fox, Edw. Pyot, and William Salt at Lanceston in the county of Cornwall, and of Ben. Maynard, Iames Mires, Ios. Coale, Ia. Godfrey, Io. Ellice, and Anne Blacking, in the same gaole, town, and county. And of one and twenty men, and women taken up in the space of a few dayes on the high wayes of Devon, ... Also a sober reasoning in the law with Chief Justice Glynne concerning his proceedings ... And a legall arraignment for the indictment of the hat, ... And many other materiall and strange passages at their apprehensions and tryals ...']",1657,NA
"1157","R27277","['The cry of blood.']","['And Herod, Pontius Pilate, and the Jewes reconciled, and in conspiracy with the dragon, to devour the manchild. Being a declaration of the Lord arising in those people, of the city of Bristol, who are scornfully called Quakers, and of the manifold sufferings, and persecutions sustaind by them from the priests, rulers, professors and rude multitude, contrary to law, liberty, justice, government, the righteous ends of the wars, and the Scriptures of truth. Together with a true account of the material passages in substance between the rulers and them at their several examinations, and commitments, and at two general sessions of the publick peace: and of the tumults, and insurrections, with other necessary observations, and occurences. Gathered up, written in a roll, and delivered to John Gunning late mayor of that city (being the fruits of his year) for the private admonition, and conviction of himself, and brethren concernd, and named therein: with a letter declaring the end, and reason of what is so done, (of which a copy followes in the ensuing pages) Subscribed by Geo: Bishop, Thomas Goldney, Henry Roe, Edw: Pyott, Dennis Hollister. And now after five moneths space of time published, for the reasons hereafter expressed.']",1656,"124857-cry of blood and herod pontius pilate and jewes reconciled and in conspiracy with dragon to devour manchild"
"1158","R206900","['The glorie of the Lord arising,']","['shaking terribly the earth, and overturning all, until righteousness be set up. Being an encounter with the ministers of the world touching their maintenance; wherein they are beaten with their own weapons, confuted by their own scriptures and arguments. Also, a testimony from the Lord against swearing. With a word to the heads of the nation, and to the judges of life and death. By those whom the world calls Quakers.']",1654,NA
"1159","R229357","['To the whole English army and to every particular member thereof, both officers and souldiers,']","['whether of England, Scotland, or Ireland; these are for them to read, and consider, as wholesome animadversions in this day of distractions.']",1659,"142746-to whole english army and to every particular member thereof both officers and souldiers whether of england scotland or ireland these are for them to read and consider as wholesome animadversions in this day of distractions"
"1160","R209351","['The mystery of Christ in us, with the mystery of the Father, Word, and holy Ghost or Spirit, opened.']","['Also, the parable of the rich mans flocks and herds, and the poor mans ewe-lamb, explicated. Likewise, the way that Christ takes to undo a man, and take away his life. Together with a discovery of the neerness of Christs coming, and of those glorious things which are to be fulfilled in these later days. Set forth and published by Ed. Hide jun.']",1651,"131741-mystery of christ in us with mystery of father word and holy ghost or spirit opened also parable of rich mans flocks and herds and poor mans ewe-lamb explicated"
"1161","R202178","['To the Protector and Parliament of England.']","NA",1658,"126880-to protector and parliament of england "
"1162","R33022","['A tryal of faith,']","['wherein is discovered the ground of the faith of the hypocrite, which was perisheth, and the faith of the saints, which is founded upon the everlasting rock, so all may see what their faith is, and what they trust to. Written to the intent, that every one may come to the true searcher of faith, that their faith, which they speak of and trust to, may be searched, and the heart of the Pharisee ript open and searched, and that the poor ignorant blind creatures may come to see and be deceived no longer in trusting to that which perisheth: verily it is of much concernment to every one, even the soul; the tryal of your faith: written from the spirit of the Lord, and published for the good of all, that they many come to build upon the everlasting rock, with him, whose name according to the world is James Parnell.']",1655,"4533-trial of faith"
"1163","R206689","['The messiah found:']","['being a brief and plain declaration where he is to be found, to whom the gatherings of the people shall be, and of whom Moses in the law and prophets did write. Also, a warning to flie from the idol-shepherds. Written for the use of all that love the appearance of our Lord Jesus Christ, by R.W.']",1656,"195537-messiah found being brief and plain declaration where he is to be found to whom gatherings of people shall be and of whom moses in law and prophets did write"
"1164","R206778","['The bloody tenent yet more bloody: by Mr Cottons endevour to wash it white in the blood of the lambe;']","['of whose precious blood, spilt in the blood of his servants; and of the blood of millions spilt in former and later wars for conscience sake, that most bloody tenent of persecution for cause of conscience, upon a second tryal, is found now more apparently and more notoriously guilty. In this rejoynder to Mr Cotton, are principally I. The nature of persecution, II. The power of the civill sword in spirituals examined; III. The Parliaments permission of dissenting consciences justified. Also (as a testimony to Mr Clarks narrative) is added a letter to Mr Endicot governor of the Massachusets in N.E. By R. Williams of Providence in New-England.']",1652,"68929-bloody tenent yet more bloody by cottons endevour to wash it white in blood of lambe of whose precious blood spilt in blood of his servants and of blood of millions spilt in former and later wars for conscience sake that most bloody tenent of persecution for cause of conscience upon second tryal is found now more apparently and more notoriously guilty"
"1165","R37353","['Sauls errand to Damascus: with his packet of letters from the high-priests against the disciples of the Lord. Or A faithful transcript of a petition contrived by some persons in Lancashier,']","['who call themselves ministers of the Gospel, breathing out threatnings and slaughters against a peaceable &amp; godly people there, by them nick-named Quakers. Together with the defence of the persons thereby traduced against the slanderous and false suggestions of that petition, and other untruths charged upon them. Published to no other end, but to draw out the bowels of tender compassion from all that love the poor despised servants of Jesus Christ, who have been the scorn of carnal men in all ages·']",1654,"23773-sauls errand to damascus with his packet of letters from high priests against disciples of lord or faithful transcript of petition contrived"
"1166","R184168","['A lamentation for the lost sheep of the house of Israel.']","['With an invitation to have them turn in their mindes to the true shepherd of their soules. Also, something in discovery of the nakedness of all professions, who are found in the words without the life and power. Written by one of the children of the Light, who is known to the world by the name of Martha Simmonds, sic']",1656,"21313-a lamentation for lost sheep of house of israel with invitation to have them turne in their minds to true shepheard of souls"
"1167","R204842","['The priests and professors catechisme,']","['for them to try their spirits; whether it be after the doctrine of godliness; or after the traditions of men, which are vainly puft up in their fleshly minds. And that they may see themselves, and all people may see them, to be both out of the power and true forme of godlinesse. By G.F.']",1657,"49814-priests and professors catechisme for them to try their spirits whether it be after doctrine of godliness or after traditions of men which are vainly puft up in their fleshly minds"
"1168","R10782","['Good tidings for sinners, great joy for saints: or A word to the world, and two to those that are chosen out of the world.']","['Wherein is held forth, first, the sweet tenders of grace from the Father, through the Son, to all dejected sinners. He invites them, he wooes them, he entreats them; nay, he beseeches them to accept of mercy. In the second part of this book, called, Two words to those chosen out of the world, the saints are spoken to under their severall forms; taking notice first of the things commendable in them; and in the second place reproving the for things amiss among them. With a short prophesie of the downefall of presbyterie, independency Anabaptismy, vain notions, and free-will. With a brief description of a true church-state against which the gates of hell shall not prevail; it being founded upon a rock, it will stand against all waves and storms that either men or devils can raise against it. By Robert Purnel.']",1652,"6400-good tydings for sinners great ioy for saints or word to world and two to those that are chosen out of world wherein is held forth first sweet tenders of grace from father through son to all dejected sinners he invites them he woes them he intreats them nay he beseecheth them to accept of mercy"
"1169","R37113","['The Holy Bible: containing the Old Testament and the New. Newly translated out of the original tongues: and with the former translations diligently compared and revised.']","NA",1653,NA
"1170","R207114","['The foundation of the font discovered to the view of all that desire to behold it.']","['And, the baptizing of men and women when they believe (in rivers and fountains) proved to be a standing ordinance in the Church of Cchrist to the end of the world; by plain Scripture-proof In answer to Mr. Cooks Font uncovered, for infant-baptism; and Mr. Baxters Plain Scripture-proof for infants church-membership and baptism. With a word sometimes upon occasion to Mr. Halls Font-guarded; which is more fully answered by Thomas Collyer. By Henry Haggar, a servant of Christ, and th congregations of his saints.']",1653,"80260-foundation of font discovered to view of all that desire to behold it and baptizing of men and women when they believe in rivers and fountains proved to be standing ordinance in church of cchrist to end of world by plain scripture-proof in answer to mr"
"1171","R28105","['A communicant instructed, or, Practicall directions for worthy receiving of the Lords Supper by Francis Roberts.']","NA",1656,"7783-a communicant instructed or practical directions for worthy receiving of lords supper"
"1172","R202273","['A brief discovery of that which is called the popish religion']","['with a word to the Inquisition discovering their seat of injustice and cruelty, and also a word to them who are in bondage under this deceit that upholdeth the Beasts worship. And a word to the Pope who calls himself a bishop and is not, his throne of deceit is discovered, by the Spirit of the eternall God. Given forth by me who am called of the world. A. Gargill.']",1656,"157238-a brief discovery of that which is called popish religion with word to inquisition discovering their seat of injustice and cruelty and also word to them who are in bondage under this deceit that upholdeth beasts worship"
"1173","R207452","['A salutation to the seed of God. And a call out of Babylon, and Egypt, from amongst the magitians, where the house of bondage is, and the imaginations rules above the seed of God, the cause of all blindnes, and condemnation.']","['Also that which is perfect made manifest, even everlasting righteousnesse, which endures for all generations, ... With the way to him, set forth most for such as groan for freedome from the power of sin; but may be serviceable to all who loves his appearance. Also a testimony from Christ what he is in this world, and where he is; ... Also a suite to such rulers, magistrates, and governours, as have not wholly hardened their hearts, and stopt the eare against the voyce of the spirit, that they may hear and their soules may live, and be established a blessing to the nations. With some things more added to this second impression. Writte in love to all your soules, by him who is called James Naylor.']",1655,"7421-salutation to seede of god"
"1174","R33035","['The great case of tythes truly stated, clearly opened, and fully resolved.']","['By Anthony Pearson.']",1658,"3586-great case of tyths truly stated clearly opend and fully resolvd"
"1175","R9367","['The pure language of the spirit of truth, set forth for the confounding false languages, acted out of pride, ambition, and deceit, or, thee and thou, in its place is the proper language to any single person whatsoever.']","['Proved by several examples, that is herein laid down by plain Scripture, for the convinceing, and stopping the mouths of gainsayers: many more examples might have been laid down, but what is herein mentioned and proved by Scriptures are sufficient for the same.']",1655,"2916-pure language of spirit of truth set forth for confounding false languages acted out of pride ambition and deceit"
"1176","R202180","['True judgement, or, The spiritual-man judging all things, but he himself judged of no man.']","['To them who are growing up into discerning and judgement: and to them, who cannot endure sound judgement.']",1654,"126884-true judgement or spiritual-man judging all things but he himself judged of no man to them who are growing up into discerning and judgement and to them who cannot endure sound judgement"
"1177","R206684","['Englands lessons,']","['set to be learned by her rulers, nobles, judges, counsellors, scribes, astrologers, priests and people of all sorts, from the highest that sits npon sic the throne, to the lowest and meanest of men, women and children, young men and maids, bond or free. With some few queries added at the later end to be answered by them who say that the Scriptures are the VVord of God. Written by me Henry Clark.']",1656,"126412-englands lessons set to be learned by her rulers nobles judges counsellors scribes astrologers priests and people of all sorts from highest that sits npon sic throne to lowest and meanest of men women and children young men and maids bond or free"
"1178","R203670","['A glympse of that jevvel, judicial, just, preserving libertie. By Jo. Streater, a member of the Army of the Commonwealth of England serving in Ireland.']","NA",1653,"83808-a glympse of that jevvel judicial just preserving libertie by jo streater member of army of commonwealth of england serving in ireland "
"1179","R207255","['The standard of the Lord lifted up against the kingdom of Satan, or An ansvver to a book entituled The Quakers shaken,']","['written by one John Gilpin, with the help of the Priest of Kendal: wherein is discovered his life, and how the judgement of God was and is upon him, an how he hath been led by deceit and filthiness to blaspheme the name of the living God, and is returned with the dog to the vomit, and with the sow to her wallowing: by Christopher Atkinson, a friend to the Kingdom of Jesus Christ.']",1653,"37870-standard of lord lifted up against kingdom of satan or ansvver to book entituled quakers shaken"
"1180","R201950","['Ministers for tythes,']","['being a manifest proof that these men are no ministers of the Gospel, who follow the magistrate for a worldly maintenance, and fee the lawyers to plead for tythes. By Willam sic Erbery.']",1653,"131078-ministers for tythes being manifest proof that these men are no ministers of gospel who follow magistrate for worldly maintenance and fee lawyers to plead for tythes"
"1181","R207726","['A declaration of the difference of the ministers of the word from the ministers of the world; who calls the writings, the word. By G.F.']","NA",1656,"126695-a declaration of difference of ministers of word from ministers of world who calls writings word by gf "
"1182","R29903","['A brief discovery of a threefold estate of Antichrist now extant in the world:']","['viz. a description of 1. The true and false temple, 2. The false ministery, and 3. The false churches. Whereunto is added The trial of one George Fox in Lancashire, with his answer to eight articles exhibited against him; being sent in a letter from Kellet to some friends in York-shire. Also, Certain queries upon a petition lately presented to the Parliament from divers gentlemen and others in Worcester-shire; necessary to be answered by the petitioners, who are said to be 6000 in number.']",1653,"186228-a brief discovery of threefold estate of antichrist now extant in world viz"
"1183","R200745","['The fame and confession of the fraternity of R: C: Commonly, of the Rosie Cross.']","['With a præface annexed thereto, and a short declaration of their physicall work. By Eugenius Philalethes.']",1652,"33827-fame and confession of fraternity of r c commonly of rosie cross with praeface annexed thereto and short declaration of their physicall work"
"1184","R200356","['The ancient of dayes is come,']","['the iudgment is set, glad tydings is proclaimed, to Iew and gentile, to bond and free, to high and low, to rich and poor, to small and great; let him that will, come, and receive the offer of his love freely, Isa. 55.1,2. Written by a lover of peace and truth, J.G.']",1657,"93489-ancient of dayes is come iudgment is set glad tydings is proclaimed to iew and gentile to bond and free to high and low to rich and poor to small and great let him that will come and receive offer of his love freely isa"
"1185","R42888","['A spiritual journey of a young man, towards the land of peace, to live therein essentially in God,']","['who met in his journey with three sorts of disputes, with some proverbs or sentences, which the old-age spake to the young man. Also a spiritual dialogue, whereunto is annexed a round or chorus-dance whereunto the vain heathenish lusts, with their wicked confused loose minds and thoughts (as well in confusion as in a shew of Holiness) Assemble from all corners of the earth, and dancing hand in hand, skip and jump to hell. Translated out of Dutch.']",1659,NA
"1186","R202135","['The whirl-wind of the Lord gone forth as a fiery flying roule,']","['with an alarm sounded against the inhabitants of the north-countrey. Being a fore-warning to all the rulers in England, of the mighty and terrible day of the Lord, which shall overtake the wicked; but especially and in particular, to the persecuting rulers, priests, and people, in the county of Westmerland. Who by their fruits are made manifest to all, to be open enemies to Sions converts, and a generation of evil doers, with whom the Lord Jehovah is coming to plead the cause of the oppressed, and to redeem Zion with judgement, and her converts with righteousness. G.T.']",1655,"112367-whirl-wind of lord gone forth as fiery flying roule with alarm sounded against inhabitants of north-countrey"
"1187","R202541","['Something that lately passed in discourse between the King and R.H.']","['Published to prevent the mistakes and errors in a copy lately printed, contrary to the knowledge or intention of the party concerned: and not only so, but also misprinted and abused in several particulars, therefore it was thought convenient for the removing of errors and mistakes to be reprinted in a more true form and order for the satisfaction of others. R.H.']",1660,"14914-something that lately passed in discourse between king and rh published to prevent mistakes and errors in copy lately printed contrary to knowledge or intention of party concerned and not only so but also misprinted and abused in several particulars therefore it was thought convenient for removing of errors and mistakes to be reprinted in more true form and order for satisfaction of others"
"1188","R203614","['The guilty-covered clergy-man unvailed;']","['in a plain and candid reply unto two bundles of wrath and confusion, wrapt up in one and twenty sheets of paper. The one written by Christopher Fowler and Simon Ford of Reading; the other by William Thomas of Ubley in Somersetshire Wherein all their malicious slanders and false accusations, which they cast upon the truth, are clean washd off; their weapons with which they war against the Lamb, broken over their own heads; and they, with the rest of the tyth-exacting teachers, proved to be the great incendaries, and mis-leaders of these nations. In which also there is made a brief and sober application, to the magistrates, and other inhabitants, within the city of Bristol. By Thomas Speed, a friend to all that tremble at the Word of the Lord; but an irreconcileable enemy to the mysterious deceit, and monstrou hypocrisie of those that do teach for hire, and divine for money.']",1657,"62992-guilty-covered clergy-man unvailed in plain and candid reply unto two bundles of wrath and confusion wrapt up in one and twenty sheets of paper"
"1189","R226880","['A noble salutation and a faithful greeting unto thee Charles Stuart, who art now proclaimed King of England, Scotland, France and Ireland.']","['From the councel and nobility of the royal seed, the lion of the tribe of Judah, the everlasting king of righteousness, who reigneth in George Fox the younger. A copy of this was delivered in writing by Richard Hubberthorn, into the Kings hand at Whitehall, the 4. day of the 4. month, 1660. And this may be of service to any of those called Royalists (or others) if they in moderation will read it, and for that cause it is upon me to send it abroad in print.']",1660,"6888-a noble salutation and faithful greeting unto thee charles stuart who art now proclaimed king of england scotland france and ireland from councel and nobility of royal seed lion of tribe of judah everlasting king of righteousness who reigneth in george fox younger"
"1190","R203393","['An apology for the present government, and governour:']","['with an answer to severall objections against them, and certain queries propounded for those who are unsatisfied, to consider, and answer, if they please. By Samuel Richardson.']",1654,"36950-an apology for present government and governour with answer to severall objections against them and twenty queries propounded for those who are unsatisfied to consider and answer if they please"
"1191","R207620","['An ansvver to some queries put out by one John Pendarves, in a book, called, Arrowes against Babylon, &amp;c.']","['For the people called, Quakers to answer.']",1656,"105048-an ansvver to some queries put out by one john pendarves in book called arrowes against babylon for people called quakers to answer"
"1192","R207233","['The tryal of spirits both in teachers &amp; hearers.']","['Wherein is held forth the clear discovery, and certain downfal of the carnal and antichristian clergie of these nations. Testified from the Word of God to the university-congregation in Cambridge. By William Dell. Whereunt is added a plain and necessary confutation of divers errors delivered by Mr Sydrach Simpson in a sermon preached to the same congregation the last commencement there, anno 1653. ... And, that humane learning is not a preparation appointed by Christ, either for the right understanding or right teaching the Gospel. With a brief testimony against divinity-degrees in the universities. As also, Luthers testimony at large upon the whole matter. And lastly, the right reformation of learning, schools, and universities, according to the state of the Gospel, and the light that shines therein. Al necessary for the instruction and direction of the faithful in these last times.']",1653,"2507-tryal of spirits"
"1193","R202774","['Londons liberties; or A learned argument of lavv &amp; reason, upon Saturday, December 14. 1650. before the Lord Major, Court of Aldermen, and Common Councell at Guild Hall, London,']","['between Mr Maynard Mr Hales &amp; Mr Wilde of Councell for the Companies of London. And Major John Wildman and Mr John Price of Councell for the Freemen of London. Wherein the freedom of the citizens of London in their elections of their chief officers, is fully debated, the most ancient charters and records of the City examined, and the principles of just government cleared &amp; vindicated. This discourse was exactly taken in short-hand by severall that were present at the argument, who have compared their notes, and published them for publique use.']",1651,NA
"1194","R203586","['Some considerations offered to publique view, in behalf of the many thousand persons interessed in publique sales:']","['wherein is shortly stated 1. The original of publique debts satisfied upon those sales. 2. The consideration of the sales themselves and their authorities. 3. The consonancy of their confirmation to presidents of law and the practises of former times. 4. The weight of the concernees.']",1660,NA
"1195","R206969","['An answer to a book which Samuel Eaton put up to the Parliament:']","['which he saith he is a teacher of the Church of Christ, heretofore meeting at Ducken-field, now at Stockport in Cheshire; and he cals the title of his book Quakers confuted. Moses who was a judg quaked and trembled, David a king in Israel quaked and trembled, and Solomon who was a king trembled, and Daniel a servant of the most high God trembled, ... And these heard the voice of God, and thou that writest, thou mayest say thou hast confuted all them; for he that is against them, is against us, and h that is against us, is against them, for the same power is witnessed; but thou Eaton, who saith thou art a teacher of the church at Duckenfield, who saith thou hast heard the voice of the living God, and that such a voice as this, as comes immediately from God, you have not heard, ... And Isaiah saith, hear the word of the Lord all ye that tremble at his word; and this is the man that I do regard, saith the Lord, that is of a contrite heart, and trembleth at my word; but such Eaton and his church doth not regard, but custs out friends of the Lord from them, whom the world calls Quakers.']",1654,"111531-an answer to book which samuel eaton put up to parliament which he saith he is teacher of church of christ heretofore meeting at ducken-field now at stockport in cheshire and he cals title of his book quakers confuted"
"1196","R219848","['Safety and svveets in afflictions and sufferings;']","['manifested in some meditations on 1 Pet. 4. 12, 13.']",1660,NA
"1197","R202951","['A model of a new representative, now under consideration;']","['wherein is shewn, who are the men that are conceived meet to be the choosers of, and chosen unto the places of Parliament-men in the next representative: humbly presented to the consideration of all those whom it concerns.']",1651,NA
"1198","R207457","['A call into the way to the kingdome.']","['This is written to go abroad into the world, for the good of poor soules, that they may know the way to their soules rest. Written by Thomas Stubbs, one whom the people of the world scornfully calls Quakers; which word quaking I willingly own, else I should deny the Scriptures: for Moses and the holy men of God quaked and trembled at the presence of the Lord. Heb. 12, &amp;c.']",1655,"55354-a call into way to kingdom this is written to go abroad into world for good of poor souls that they may know way to their souls rest"
"1199","R210422","['Innocencie appearing, through the dark mists of pretended guilt. Or, A full and true narration of the unjust and illegal proceedings of the commissioners of Berks, (for ejecting scandalous and insufficient ministers) against John Pordage of Bradfield in the same county.']","['In which he is justly vindicated from the unjust and horrid aspersions of blasphemy, divelism or necromancie, scandal in his life, and all things else falsly objected against him by his enemies. Published for the clearing of truth, and the detecting of malice and subtilty, and for the prevention of all mispprehensions that may be caused by any scandalous pamphlets, and false relations of the proceedings in his case. As likewise for the information of all sober-minded Christians touching his judgement in many things of high concernment, and particularly concerning chastity, virginity, apparitions of spirits, visions, communion with the holy angels, the invisible worlds, magistracy, &amp;c. Written by the said John Pordage.']",1655,"148093-innocencie appearing through dark mists of pretended guilt or full and true narration of unjust and illegal proceedings of commissioners of berks for ejecting scandalous and insufficient ministers against john pordage of bradfield in same county in which he is justly vindicated from unjust and horrid aspersions of blasphemy divelism or necromancie scandal in his life and all things else falsly objected against him by his enemies"
"1200","R202547","['The antipathy betwixt flesh and spirit.']","['In answer to several accusations against the people called Quakers. By Richard Hubberthorne.']",1654,"49287-antipathy betwixt flesh and spirit· in answer to several accusations against people called quakers· by richard hubberthorne"
