"","estc_ids","title_1","title_2","pub_year","work_id"
"874","R207635","['His Highnesse the Lord Protectors speeches to the Parliament in the Painted Chamber,']","['the one on Munday the 4th of September; the other on Tuesday the 12. of September. 1654. Taken by one who stood very near him, and published to prevent mistakes.']",1654,"3872-speeches"
"875","R8178","['Of government and obedience,']","['as they stand directed and determined by Scripture and reason. Four books. By John Hall of Richmond.']",1654,"97205-of government and obedience as they stand directed and determined by scripture and reason"
"876","R19533","['Prædestination, as before privately, so now at last openly defended against post-destination.']","['In a correptorie correction, given in by way of answer to, a (so called) correct copy of some notes concerning Gods decrees, especially of reprobation; published the last summer, by Mr. T.P. in which correct copy of his, he left so much of pelagianisme, massilianisme, arminianisme uncorrected, as Scripture, antiquity, the Church of England, schoolmen, and all orthodox neotericks will exclaime against to his shame, as is manifestly evinced, by William Barlee, rector of Brock-hole in Northamptonshire. To which are prefixed the epistles of Dr. Edward Reynolds, and Mr. Daniel Cawdrey.']",1657,"145219-praedestination as before privately so now at last openly defended against post-destination in correptorie correction given in by way of answer to so called correct copy of some notes concerning gods decrees especially of reprobation published last summer by mr"
"877","R41543","['A new orchard and garden: or, The best way for planting, grafting, and to make any ground good, for a rich orchard:']","['particularly in the north, and generally for the whole common-wealth, as in nature, reason, situation, and all probability, may and doth appear. With the country hous-wifes garden for herbs of common use: their virtues, seasons, profits, ornaments, variety of knots, models for trees, and plots, for the best ordering of grounds and walks. As also the husbandry of bees, with their several uses and annoyances: all being the experience of forty and eight yeeres labour, and now the third time corrected and much enlarged, by William Lawson. Whereunto is newly added the art of propagating plants; with the true ordering of all manner of fruits, in their gathering: carrying home, and preservation.']",1660,"1769-a new orchard and garden or best way for planting graffing and to make any ground good for rich orchard particularly in north and generally for whole common wealth as in nature reason situation and all probability may and doth appear"
"878","R203371","['The figg-less figg-tree: or, The doome of a barren and unfruitful profession layd open.']","['In an exposition upon that parable: a certain man had a figg-tree planted in his vineyard, &amp;c. Luke 13. 6,7,8,9,10. By Nehemiah Rogers, a minister of the Gospel of Christ.']",1659,"103608-figg-less figg-tree or doome of barren and unfruitful profession layd open in exposition upon that parable certain man had figg-tree planted in his vineyard andc"
"879","R203761","['A Scripture-map of the wildernesse of sin, and vvay to Canaan. Or The sinners way to the saints rest.']","['Wherein the close bewildring sleights of sin, wiles of the Devill, and windings of the heart, as also the various bewildrings of lost sinners, yea, even of saints, before, in, and after conversion; the necessity of leaning upon Christ alone for salvation, with directions therein: as also, the evident and eminent danger of false guides, false wayes, false leaning-stocks, are plainly, and practically discovered. Being the summe of LXIV lecture sermons preached at Sudbury in Suffolk, on Cantic. 8.5. By Faithful Teate, M.A. minister of the Gospel.']",1655,"150944-a scripture-map of wildernesse of sin and vvay to canaan or sinners way to saints rest wherein close bewildring sleights of sin wiles of devill and windings of heart as also various bewildrings of lost sinners yea even of saints before in and after conversion necessity of leaning upon christ alone for salvation with directions therein as also evident and eminent danger of false guides false wayes false leaning-stocks are plainly and practically discovered"
"880","R208367","['A box of spikenard newly broken.']","['Not so much for the preparation of the burial; as for the clearer illustration, and exornation of the birth and nativity of our blessed Lord and Saviour Christ Jesus. Contained in a short and sweet discourse which was at first hinted, and occasioned through a question propounded by R.B.P. de K. Which is now answered and resloved by T.M. P. de P.']",1659,"151273-a box of spikenard newly broken not so much for preparation of burial as for clearer illustration and exornation of birth and nativity of our blessed lord and saviour christ jesus"
"881","R203374","['The fast friend: or A friend at mid-night.']","['Set forth in an exposition on that parable Luke 11. 5.-11. Which of you shall have a friend, and shall go unto him at mid-night, &amp;c. By Nehemiah Rogers, minister of the Gospel.']",1658,"103607-fast friend or friend at mid-night set forth in exposition on that parable luke 11"
"882","R13420","['Londinopolis;']","['an historicall discourse or perlustration of the city of London, the imperial chamber, and chief emporium of Great Britain: whereunto is added another of the city of Westminster, with the courts of justice, antiquities, and new buildings thereunto belonging. By Jam Howel Esq;']",1657,"45221-londinopolis historicall discourse or perlustration of city of london imperial chamber and chief emporium of great britain whereunto is added another of city of westminster with courts of justice antiquities and new buildings thereunto belonging"
"883","R22114","['Lexicon Anglo-Græco-Latinum Novi Testamenti. Or, A complete alphabetical concordance of all the words contained in the New Testament, both English, Greek, and Latine;']","['In three distinct tables: the I. English, II. Greek, III. Latine, whereby any word may be rendred into Greek and Latine. English and Latine. Greek and English. Together with the several significations, etymons, derivations, force and emphasis; and divers acceptations in Scripture of each word. As also the divers readings in English, Greek, and Latine; each annexed unto their proper table. Moreover, in the English table are 1. Many critical observations of divers hard words. 2. Sundry New-Testament-phrases in English, Greek, and Latine. 3. All the Greek and Latine synonimas in the New Testament, whereby the English word is expressed. In the Greek and Latine tables is shewed of what gender each noun is, and how declined; of what kind each verb is, and how conjugated. All tending to the increase of Christian knowledge, the better understanding of the Holy Scripture, and the furtherance and help of the unskilful. By Andrew Symson, Minister of Gods Word.']",1658,"97794-lexicon anglo-graeco-latinum novi testamenti or complete alphabetical concordance of all words contained in new testament both english greek and latine in three distinct tables i"
"884","R32052","['A vvay to get vvealth,']","['containing sixe principall vocations, for sic callings, in which every good husband or huwife sic, may lawfully imploy themselves. As 1. The natures, ordering curing, breeding, choyce, use, and feeding of all sorts of cattel, and fowl, fit for th service of man: as also the riding and dyeting of horses, either for war or pleasure. 2. The knowledge, use, and laudable practice of all the recreations meet for a gentleman. 3. The office of a hous-wive, in physick, chyrurgery, extraction of oyles, banquets, cookery, ordering of feasts, preserving of wine, conceited secrets, distillations, perfumes, ordering of wooll, hemp, flax, dying, use of dayries, malting, brewing, baking, and the profit of oats. 4. The enrichment of the weald in Kent. 5. The husbanding and enriching of all sorts of barren grounds, making them equal with the most fruitfull: with the preservation of swine. And a computation of men, and cattles labours, &amp;c. 6. The making of orchards, planting and graffing, the office of gardening and the ornaments, with the best husbanding of bees. The first five books gathered by G.M. the last by Master W.L. for the benefit of Great Brittain.']",1660,"755-a vvay to get vvealth"
"885","R216790","['The Roman historie written by T. Livius of Padua.']","['Also, The Breviaries of L. Florus: with a chronologie to the whole history; and the topographie of Rome in old time. Translated out of Latine into English, by Philemon Holland, Doctor in Physick. To which is now added, A supplement of the second decad of Livy (which was lost.) Lately written in Latine by I. Freinshemius, he now newly translated into English.']",1659,"1597-roman historie"
"886","R13632","['The efficiency of Gods grace in bringing gain-saying sinners to Christ:']","['a sermon preached at Summerford in Wiltshire, at the funerall of that pious and worthy young gentleman, Mr Robert Strange. With a narrative of his short but wellspent life. By Simeon Ashe preacher of the Gospel at London.']",1654,"70497-efficiency of gods grace in bringing gain-saying sinners to christ sermon preached at summerford in wiltshire at funerall of that pious and worthy young gentleman robert strange"
"887","R209425","['The saints communion with God, and Gods communion with them in ordinances.']","['As it was delivered in severall sermons by that faithfull servant of Christ, Mr. William Strong, late minister at Westminster.']",1655,"131622-saints communion with god and gods communion with them in ordinances as it was delivered in severall sermons by that faithfull servant of christ mr"
"888","R224363","['Ioh. Amos Comenius His last porch of the Latin tongue: setting out the agreement of things and language (made fit unto the rules of the last method of languages) made English (according to the copy thereof turned into Low-Dutch by Henry Schoof) and carefully compared with the original; also so fitted with a vestibulary grammar, and an English table, that hence the Latin tongue may be perfectly well learned in a short time: by J. Brookbank.=']","['Joh. Amos Comenii Vestibulum novissimum linguæ Latinæ: rerum &amp; linguæ cardines exhibens (ad leges methodi linguarum novissimæ concinnatum) Anglicè factum secundùm ejusdem exemplar ab Henrico Schoof Belgicè redditum,) atque cum originali diligenter comparatum, &amp; grammaticá vestibulari indiceque Anglico, ita accommodatum, ut hinc brevi tempore Latina lingua solidè addisci queat. Cui annectitur, orthographia Latina, atque grammaticæ vulgò lilianæ synopsis, curâ &amp; sumptibus J. Riparii.']",1659,"44427-vestibulum novissimum linguae latinae"
"889","R210526","['Safer tehilim usafer eykhah']","['The Hebrew text, of the Psalmes and Lamentations but published, without the points or vowels; yet to be made use of, by any who can read with the points, if they wil but practise it a little, according as is expressed in the dedication to the learned and reverend ministers and divines in London. By William Robertson, Master of Arts, from the University at Edinburgh, in Scotland; and now residing, and teaching Hebrew in London.']",1656,"117222-safer tehilim usafer eykhah hebrew text of psalmes and lamentations but published without points or vowels yet to be made use of by any who can read with points if they wil but practise it little according as is expressed in dedication to learned and reverend ministers and divines in london"
"890","R222131","['Sepher tehilim wa sepher ʾeykah The Hebrew text, of the Psalmes and Lamentations,']","['revised and corrected according to the best of Plantin and Stephans impressions; but published without the (superfluous and useless) accents, or accentuating characters (excepting only th chief and most useful of the great distinguishing pausæs, atuáck, which, mostly, importeth a colon: or semicolon; in the middle or half of the verse of sentence:) for avoiding the confusion of them with the points, or vowels, in reading. With a postscript to the text, explaining the keri and ketih or the masoretical notes, so called, in these two books; by William Robertson, master of arts, from the University at Edinburgh in Scotland; and now residing and teaching Hebrew in London.']",1656,NA
"891","R172946","['Hebrew Sepher Tehillim u-sepher echah the Hebrew text of the Psalmes and lamentations']","['but published (for to encourage and facilitate beginners in their way) with the reading thereof in known English letters, excepting only the letter ..., which, because of incertainty of its genuine pronunciation, is left either to be read or not, according as the reason of the reader shall judge most convenient. By William Robertson, Master of Arts, from the University at Edinburgh, in Scotland; and now residing, and teaching Hebrew in London.']",1656,NA
"892","R215935","['The foundation of Christian religion,']","['gathered into six principles. As it is to be learned of ignorant people, that they may be fit to hear sermons with profit, and to receive the Lords Supper with comfort.']",1660,"635-fovndation of christian religion gathered into six principles"
"893","R218288","['The philosophy commonly called, the Morals written by the learned philosopher Plutarch of Chaeronea. Translated out of Greek into English, and conferred with the Latine translations and the French, by Philemon Holland, doctor of physick. Whereunto are annexed the summaries necessary to be read before every treatise. Newly revised and corrected.']","NA",1657,"303-moralia"
"894","R42156","['Markhams maister-peece']","['containing all knowledge belonging to the smith, farrier, or horse-leech, touching the curing of all diseases in horses ... being divided into two bookes, the first containing all cures physicall, the second all belonging to chirurgery ... written by Gervase Markham, Gent.']",1656,"10644-markhams masterpiece containing all knowledge belonging to smith farrier or horse leech touching curing of all diseases in horses"
"895","R9609","['A medicinal dispensatory, containing the whole body of physick:']","['discovering the natures, properties, and vertues of vegetables, minerals, &amp; animals: the manner of compounding medicaments, and the way to administer them. Methodically digested in five books of philosophica and pharmaceutical institutions; three books of physical materials galenical and chymical. Together with a most perfect and absolute pharmacopoea or apothecaries shop. Accommodated with three useful tables. Composed by the illustrious Renodæus, chief physician to the monarch of France; and now Englished and revised, by Richard Tomlinson of London, apothecary.']",1657,"3079-dispensatorium medicum"
"896","R208452","['A theological concordance of the synonymous terms in the Holy Scriptures,']","['wherein the many various and different words and phrases, that concur in sense and signification, are exactly referred to their distinct heads, and common-places; digested in an alphabetical order. Very useful for all students in divinity, and labourers, in the great work of the ministery, and for all that desire to search into the hidden treasures of the Scripture, for increase in knowledge, and confirmation in the faith. Together with a choise collection of the promises of the covenant. Fo the use whereof, see the epistle to the reader. By R. Bennet, B.D.']",1657,"170136-a theological concordance of synonymous terms in holy scriptures wherein many various and different words and phrases that concur in sense and signification are exactly referred to their distinct heads and common-places digested in alphabetical order"
"897","R5788","['Glossographia: or A dictionary, interpreting all such hard vvords, whether Hebrew, Greek, Latin, Italian, Spanish, French, Teutonick, Belgick, British or Saxon; as are now used in our refined English tongue.']","['Also the terms of divinity, law, physick, mathematicks, heraldry, anatomy, war, musick, architecture; and of several other arts and sciences explicated. With etymologies, definitions, and historical observations on the same. Very useful for all such as desire to understand what they read. By T.B. of the Inner-Temple, Barrester.']",1656,"104868-glossographia or dictionary interpreting all such hard vvords whether hebrew greek latin italian spanish french teutonick belgick british or saxon as are now used in our refined english tongue also terms of divinity law physick mathematicks heraldry anatomy war musick architecture and of several other arts and sciences explicated"
"898","R8382","['The secret miracles of nature:']","['in four books. Learnedly and moderately treating of generation, and the parts thereof; the soul, and its immortality; of plants and living creatures; of diseases, their symptoms and cures, and many other rarities not treated of by any autho extant; whereof see more in the table of contents. Whereunto is added one book containing philosophical and prudential rules how man shall become excellent in all conditions, whether high or low, and lead his life with health of body and mind. Fit for the use of those that practise physick, and al others that desire to search into the hidden secrets of nature, for increase of knowledg. Written by that famous physitian Levinus Lemnius.']",1658,"90844-de miraculis occultis naturae"
"899","R12262","['A compendious history of the Goths, Svvedes, &amp; Vandals']","['and other northern nations. Written by Olaus Magnus, Arch-Bishop of Upsall, and Metropolitan of Svveden·']",1658,"163939-a compendious history of goths svvedes and vandals and other northern nations"
"900","R226920","['Markhams maister-peece:']","['containing all knowledge belonging to the smith, farrier, or horse-leech, touching the curing of all diseases in horses: drawne with great paine, and most approved experience, from the publick practise of all the forraigne horse-marshals in Christendome; and from the private practise of all the best farriers of this land. Being divided into two bookes. The first containing all cures physicall: the second, all belonging to chirurgery; with an addition of 160. principall chapters, and 370. most excellent medicines, never written of, no mentioned in any authour whatsoever. Together with the true nature, use, and quality of every simple spoken of through the whole worke. Now the eighth time newly imprinted, corrected, and augmented, with above thirty new chapters, and above forty new medicines that are most certaine and approved; and heretofore never published, which you shall finde noted thus. All which never was before made knowne, but concealed in the authours brest for his owne credit. Written by Gervase Markham, Gent.']",1656,"1360-markhams maister-peece"
"901","R5281","['A chronicle of the kings of England,']","['from the time of the Romans government unto the death of King James. Containing all passages of state and church, with all other observations proper for a chronicle. Faithfully collected out of authors ancient and modern; and digested into a new method. By Sir R. Baker, Knight. Whereunto is now added in this third edition, the reign of King Charles, I. with a continuation of the chronicle to the end of the year M.DC.LVIII. Being a full narrative of the affaires of England, Scotland, and Ireland; more especially relating unto th transactions of Charles, crowned King of the Scots at Scone, on the first day of January, 1650.']",1660,"1571-chronicle of kings of england"
"902","R31780","['Maphte-ach hammikra; O, miphtach sepher hakkodesh. A key to the Hebrew Bible,']","['by which, most of the words in all the historical books, together with many (if not all) of the most used words, thorow all the prophecies, are unlocked and opened, in an alphabetical praxis, upo the Psalms of David and Jeremiahs Lamentations; wherein all the words in these two books ... are alphabetically resolved, explained, and reduced to their roots, according to the ... letters of the alphabet, with which they are written in the text: so that any ordinary capacity, (when once the Hebrew letters are known) ... may find it immediately resolved, in its proper alphabetical place, and gramatically reduced to its root, with all the irregularities or deficiences explained; in so far as is necessary for the understanding of the text. By William Robertson, Master of Arts, from the Uuiversity sic at Edinburgh, in Scotland; and now residing, and teaching Hebrew in London.']",1656,"117220-maphte-ach hammikra o miphtach sepher hakkodesh key to hebrew bible by which most of words in all historical books together with many if not all of most used words thorow all prophecies are unlocked and opened in alphabetical praxis upo psalms of david and jeremiahs lamentations wherein all words in these two books "
"903","R4854","['An ansvver to a scurrilous pamphlet, intituled, Observations upon a compleat history of the lives and reignes of Mary Queen of Scotland, and of her son King James, of Great Britain, France and Ireland the Sixth.']","['The libeller without a name, set out by G. Bedell and T. Collins two booksellers: but the history vindicated by the authour William Sanderson Esq;.']",1656,"124116-an ansvver to scurrilous pamphlet intituled observations upon compleat history of lives and reignes of mary queen of scotland and of her son king james of great britain france and ireland sixth libeller without name set out by g"
"904","R172801","['Glossographia: or A dictionary, interpreting all such hard words of whatsoever language now used in our refined English tongue;']","['with etymologies, definitions, and historical observations on the same. Also the terms of divinity, law, physick, mathematics, and other arts and sciences explicated. Very useful for all such as desire to understand what they read. The second edition, more correct; wherein above five hundred choice words are added. By T.B. of the Inner-Temple, Barrister.']",1659,"7418-glossographia or dictionary interpreting hard words of whatsoever language now used in our refined english tongue with etymologies definitions and historical observations on same"
"905","R179680","['Arithmetick: vulgar, decimal, instrumental, algebraical.']","['In four parts: conteining I Vulgar arithmetick, both in whole numbers and fractions, in a most plain and easie method. II Decimal arithmetick, with the ground and reason thereof, illustrated by divers examples. III Instrumental arithmetick, exactly performing all questions of what nature soever in a decimal way, by scales, with much more ease and facility then sic can be effected, either by vulgar or decimal arithmetick, the work of reduction being wholly avoided. Nothing in this kind having been hitherto published by any. IV Algebraical arithmetick, conteining an abridgement of the precepts of that art, and the use thereof, illustrated by examples and questions of divers kinds. Whereunto is added the construction and use of several tables of interest and annuities, weights and measures, both of ou own and other countries. By William Leybourn.']",1659,"3819-arithmetick vulgar decimal instrumental"
"906","R209688","['Arithmetick: vulgar, decimal, instrumental, algebraical.']","['In four parts: conteining I Vulgar arithmetick, both in whole numbers and fractions, in a most plain and easie method. II Decimal arithmetick, with the ground and reason thereof, illustrated by divers examples. III Instrumental arithmetick, exactly performing all questions of what nature soever in a decimal way, by scales, with much more ease and facility then can be effected, either by vulgar or decimal arithmetick, the work of reduction being wholly avoided. Nothing in this kind having been hitherto published by any. IV Algebraical arithmetick, conteining an abridgement of the precepts of that art, and the use thereof, illustrated by examples and questions of divers kinds. Whereunto is added the construction and use of several tables of interest and annuities, weights and measures, both of ou own and other countries. By William Leybourn.']",1660,"3819-arithmetick vulgar decimal instrumental"
"907","R40447","['Arithmetick, vulgar, decimal, and instrumental.']","['In three parts. Containing- I Vulgar arithmetick, both in whole numbers and fractions, in a most plain and easie method. II Decimal arithmetick, with the ground and reason thereof, illustrated by divers examples, in all the most usual rules of arithmetick. III Instrumental arithmetick exactly performing all questions of what nature soever in a decimal way, by scales, with much more ease and facility then is possible to be effected either by vulgar or decimal arithmetick, the work of reduction being wholly avoided, an the question performed without the use of fractions: nothing in this kind having been hitherto pnblished sic by any. Whereunto is added the construction and use of several tables of interest and annuities, weights and measures, both of our own and other countries. By William Leybourn']",1657,"3819-arithmetick vulgar decimal instrumental"
"908","R217540","['The history of the vvorld: or, An account of time. Compiled by the learned Dionisius Petavius. And continued by others, to the year of our Lord, 1659. Together with a geographicall description of Europe, Asia, Africa, and America.']","NA",1659,"5182-rationarium temporum"
"909","R231915","['Markhams maister-peece:']","['containing all knowledge belonging to smith farrier, or horse-leech, touching the curing of all diseases in horses: drawne with great paine, and most approved experience, from the publick practise of all the forraigne horse-marshals in Christendome; and from the private practise of all the best farriers of this land. Being divided into two bookes. The first containing all cures physicall: the second all belonging to chyrurgery; with an addition of 160. principall chapters, and 370. most excellent medicines, never written of, nor mentioned in any authour whatsoever. Together with the true nature, use, and quality of every simple spoken of through the whole worke. Now the seventh time newly imprinted, corrected, and augmented, with above thirty new chapters, and above forty new medicines that are most certaine and approved; and heretofore never published, which you shall finde noted thus. All which never was before made knowne, but concealed in the authors breast for his owne credit. Written by Gervase Markham, Gent.']",1651,"1360-markhams maister-peece"
"910","R42298","['Davids repentance, or, A plain and familiar exposition of the 51 psalme']","['first preached and now published for the benefit of Gods church : wherein every faithfull may set before his eyes the pattern of unfeigned repentance ...']",1655,"2081-davids repentance or plaine and familiar exposition of lj psalme first preached and now published for benefit of gods church"
"911","R222412","['Davids repentance: or a plain and familiar exposition of the 51 Psalme']","['first preached, and now publshied sic for the benefit of Gods Church. Wherein every Christian may set before his eyes the pattern of unfeigned repentance: likewise exhorting every man to labour for repentance before sickness and death seize upon them: for after death there is no repentance to be had or expected. The sixteenth edition. Newly revised and profitably amplified by the author Samuel Smith, late preacher of the Word at Pritlewell in Essex.']",1655,"15941-davids repentance or plain and familiar exposition of 51 psalm first preached and now published for benefit of gods church"
"912","R184326","['Davids repentance: or A plain and familiar exposition of the 51 Psalm;']","['first preaced, and now published for the benefit of Gods Church. Wherein every Christian may set before his eyes the pattern of unfeigned repentance: likewise exhorting every man to labour for repentance, before sickness and death seize upon them: for after death there is no repentance to be had or expected. The seventeenth edition. Newly revised and profitably amplified by the author Samuel Smith, late Preacher of the Word at Pritlewell in Essex.']",1657,"15941-davids repentance or plain and familiar exposition of 51 psalm first preached and now published for benefit of gods church"
"913","R10473","['Theanthrōpos; or, God-man:']","['being an exposition upon the first eighteen verses of the first chapter of the Gospel according to St John. Wherein, is most accurately and divinely handled, the divinity and humanity of Jesus Christ; proving him to be God and man, coequall an coeternall with the Father: to the confutation of severall heresies both ancient and modern. By that eminently learned and reverend divine, John Arrowsmith, D.D. late Master of Trinity-Colledge in Cambridge, and Professor of Divinity there.']",1660,"84175-theanthropos or god-man being exposition upon first eighteen verses of first chapter of gospel according to st john"
"914","R220085","['Davids repentance. Or A plain and familiar exposition of the 51 Psalm;']","['first preached, and now published for the benefit of Gods Church. Wherein every Christian may set before his eyes the pattern of unfeigned repentance: likewise exhorting every man to labour for repentance before sicknes and death seize upon them: for after death there is no repentance to be had or expected. The eightteenth edition. Newly revised and profitably amplified by the author Samuel Smith, late preacher of the Word at Pritle-well in Essex.']",1660,"15941-davids repentance or plain and familiar exposition of 51 psalm first preached and now published for benefit of gods church"
"915","R170818","['The power of God, overpowering the creature.']","['Which power came upon me William Britten, the 3d. day of the 11th. month, (called February) 1659. not suffering me to depart my chamber, until I had promised the Lord to answer a book, which I had then never seen, and but once heard of; set forth by William Prynne in defence of tyths, &amp;c. and to present the answer in print unto the governing power of England for the time being. But making delayes, and Fran. Spira-like, consulting with flesh and blood, the Lord terrified me in conscience for neglect, yet in mercy did set me (like Jonah) the second time upon the same work.']",1660,"102007-power of god overpowering creature which power came upon me william britten 3d"
"916","R10116","['The famous and remarkable history of Sir Richard Whittington']","['three times Lord Major of London who lived in the time of King Henry the Fift, in the year 1419 with all the remarkable passages, and things of note, which hapned in his time: with his life and death. Written b T. H.']",1656,"15908-famous and remarkable history of sir richard whittington three times lord mayor of london"
"917","R14279","['Gods plea for Nineveh: or, Londons precedent for mercy.']","['Delivered in certain sermons, within the city of London. By Thomas Reeve, B. in Divinity.']",1657,"151977-gods plea for nineveh or londons precedent for mercy delivered in certain sermons within city of london"
"918","R213760","['The false favourit disgracd.']","['And, the reward of loyalty a tragi-comedy, never acted.']",1657,"56538-false favourit disgracd"
"919","R31852","['Lues venerea.']","['Wherein the names, nature, subject, causes, signes, and cure, are handled. Mistakes in these discovered, rectified; doubts and questions succinctly resolved. By John Wynell. M.D.']",1660,"40957-lues venerea wherein names nature subject causes signes and cure are handled"
"920","R23650","['The great assize. Or, Day of iubilee,']","['in which we must make a generall accompt of all our actions before almighty God. Delivered in foure sermons upon the 20. chap. of the Revel. plainly shewing the happy estate of the godly, and the wofull condition of the wicked. Whereunto is annexed two sermons upon the first chapter of the Canticles, verse 6, 7, by the author Samuel Smith, minister of the Word, and yet living.']",1657,"403-great assize or day of jubile in which we must make general account of all our actions before almighty god"
"921","R18807","['Epicvrvss morals,']","['collected partly out of his owne Greek text, in Diogenes Laertius, and partly out of the rhapsodies of Marcvs Antoninus, Plvtarch, Cicero, &amp; Seneca. And faithfully Englished.']",1656,"10878-enchiridion"
"922","R220089","['The great assize: or day of iubilee,']","['in which we must make a generall accompt of all our actions before Almighty God. Delivered in four sermons upon the 20 chap. of the Revel. plainly shewing the happy estate of the godly, and the woful condition of the wicked. Wherein i annexed two sermons upon the first chapter of the Canticles, verse 6. 7 by the author Samuel Smith, minister of the Word, and yet living.']",1654,"403-great assize or day of jubile in which we must make general account of all our actions before almighty god"
"923","R202486","['A sermon preached before the Kings Majesty at Whitehall on Friday the 22 of March anno 1660.']","['By John Hacket D.D. chaplain in ordinary to his Majesty. Publisht by his Majesties appointment.']",1660,"49544-a sermon preached before kings majesty at whitehall on friday 22 of march anno 1660 by john hacket d"
"924","R11197","['Three poems upon the death of his late Highnesse Oliver Lord Protector of England, Scotland, and Ireland.']","['Written by Mr Edm. Waller. Mr Jo. Dryden. Mr Sprat, of Oxford.']",1659,"4416-three poems upon death of his highnesse oliver lord protector of england scotland and ireland"
"925","R34124","['Youths behaviour, or Decency in conversation amongst men.']","['Composed in French by grave persons for the use and benefit of their youth. Now newly turned into English by Francis Hawkins. The fifth edition, with the addition of twenty six new precepts, (which are marked thus * and some more additions added. 1651.) with an alphabeticall table newly added· Whereunto may be added the order of orthographie; directing to the true writing, speaking, and pronouncing the English tongue.']",1651,"6010-youths behaviour or decency in conversation amongst men composed in french"
"926","R206649","['VVil: Bagnals ghost. Or the merry devill of Gadmunton.']","['In his perambulation of the prisons of London. By E. Gayton, Esq;.']",1655,"198597-vvil bagnals ghost or merry devill of gadmunton in his perambulation of prisons of london"
"927","R202247","['Loves entercours between the Lamb &amp; his bride, Christ and his Church. Or, A clear explication and application of the Song of Solomon. By William Guild, D.D. and preacher of Gods Word.']","NA",1657,"60650-loves entercours between lamb and his bride christ and his church or clear explication and application of song of solomon by william guild dd and preacher of gods word "
"928","R475742","['The great assize. Or Day of iubilee,']","['in which we must make a generall accompt of all our actions before Almighty God. Delivered in four sermons upon the 20. chap. of the Revel. plainly shewing the happy estate of the godly, and the wofull condition of the wicked. Whereunto is annexed two sermons upon the first chapter of the Canticles, verse 6, 7. by the author Samuel Smith, minister of the Word, and yet living.']",1658,"403-great assize or day of jubile in which we must make general account of all our actions before almighty god"
"929","R23560","['Astrea·']","['A romance, written in French, by Messire Honorè DUrfe; and translated by a person of quality.']",1657,"6605-astree"
"930","R30189","['A small present to a Roman Catholique']","['in opposition to his present hear-say tradition, as not agreeable to the rule of faith ... / by Henry Whistler, Bac. Theol.']",1657,"96107-a small present to roman catholique in opposition to his present hear-say tradition as not agreeable to rule of faith "
"931","R11708","['The sacred and most mysterious history of mans redemption.']","['Wherein is set forth the gracious administration of Gods covenant with man-kind, at all times, from the beginning of the world unto the end. Historically digested into three books. The first setteth down the history from Adam to the blessed incarnation of Christ: the second continueth it to the end of the fourth year after his baptisme, which was the three and thirtieth year of his age: the third, from thence till his glorious comming to judgement. By Matthew Brookes D. of Divinity.']",1657,"103721-sacred and most mysterious history of mans redemption wherein is set forth gracious administration of gods covenant with man-kind at all times from beginning of world unto end"
"932","R20878","['Six new playes,']","['viz. The brothers. Sisters. Doubtfull heir. Imposture. Cardinall. Court secret. The five first were acted at the Private House in Black Fryers with great applause. The last was never acted. All written by James Shirley. Never printed before.']",1653,"73468-six new playes viz"
"933","R226429","['The third and last volume of Astrea']","['a romance· Written in French by Messire Honorè DUrfe; and translated by a person of quality.']",1658,"6605-astree"
"934","R171983","['The form of church-government to be used in the Church of England and Ireland:']","['agreed upon by the Lords and Commons assembled in Parliament, after advice had with the Assembly of Divines. Die Martis 29. August. 1648. Ordered by the Lords assembled in Parliament, that the form of church-government to be used in the Church of England and Ireland, bee forthwith printed and published. Ioh. Brown Cler. Parliamentorum.']",1652,"79258-proceedings 1648-08-29"
"935","R14564","['A briefe exposition with practicall observations upon the whole book of Ecclesiastes.']","['By that late pious and worthy divine, Mr. John Cotton, Pastor of Boston in New-England. Published, by Anthony Tucknfy sic, D.D. master of St. Johns Colledge in Cambridge.']",1657,"21354-a briefe exposition with practicall observations upon whole book of ecclesiastes"
"936","R10375","['Mans inbred malady, or The doctrine of original sin maintained,']","['as also the necessity of infants baptism. By George Burches B.D. late Rector of Wood-Church in Cheshire.']",1655,"126055-mans inbred malady or doctrine of original sin maintained as also necessity of infants baptism"
"937","R2836","['A journall of all proceedings between the Jansenists, and the Jesuits:']","['from the first coming abroad of the Provincial letters, to the publication of the censures of the clergy of France, and theologal sic faculty of Paris: passed upon a book entituled, An apology for the Casuists. Together with the censure it self of the said faculty. Publishd by a well-wisher, to the distressed Church of England.']",1659,"194306-a journall of all proceedings between jansenists and jesuits from first coming abroad of provincial letters to publication of censures of clergy of france and theologal sic faculty of paris passed upon book entituled apology for casuists"
"938","R233526","['The false favourite disgracd.']","['And, the reward of loyalty. A tragi-comedy. Never acted. Penned by George Gerbier DOuvilly, Esq.']",1657,"56538-false favourit disgracd"
"939","R208868","['A judicious vievv of the businesses which are at this time between France and the house of Austria.']","['Most usefull, to know the present posture of the affairs of all Christendom. Translated out of French, by a person of honour.']",1657,"109137-a judicious vievv of businesses which are at this time between france and house of austria most usefull to know present posture of affairs of all christendom"
"940","R229922","['A sermon preached before the Kings Majesty at Whitehall on Friday the 22 of March anno 1660.']","['By John Hacket D.D. Chaplain in ordinary to his Majesty. Publisht by his Majesties appointment.']",1660,"49544-a sermon preached before kings majesty at whitehall on friday 22 of march anno 1660 by john hacket d"
"941","R6262","['Argalus, and Parthenia.']","['Written by Fra. Quarles.']",1656,"966-argalus and parthenia"
