"","estc_ids","title_1","title_2","pub_year","work_id"
"617","R43923","['A serious and faithfull representation of the judgements of ministers of the gospell within the province of London.']","['Contained in a letter from them to the Generall and his Councell of Warre. Delivered to his Excellency by some of the subscribers, Jan. 18. 1648.']",1649,NA
"618","R205292","['His Majesties declaration and speech to the Parliaments commissioners,']","['in the treaty chamber at Newport, upon Wednesday last; concerning the charge and instructions given unto Him, by His royall father King James (of happy memory) touching the Church of England; and His proposals, for a generall peace throughout His three kingdoms of England, Scotland, Ireland, and principality of Wales. With the commissioners answer thereunto. Together with the Kings Majesties answer to the paper, delivered in by the reverend divines attending the honorable commissioners concerning church-government. Published by authority. Signed Charles R.']",1648,"43903-speeches 1648"
"619","R188958","['A serious and faithfull representation of the judgements of ministers of the Gospell within the province of London.']","['Contained in a letter from them to the generall and his Counsel of Warre. Delivered to his Excellency by some of the subscribers. Jan. 18. 1649.']",1649,NA
"620","R185272","['To the right honorable, Thomas Lo: Fairfax . . . a sincere and respective manifestation . . . ministers . . . Essex']","NA",1648,NA
"621","R203540","['A serious and faithfull representation of the judgements of ministers of the Gospell within the province of London.']","['Contained in a letter from them to the generall and his Councell of Warre. Delivered to his Excellency by some of the subscribers, Jan. 18. 1648.']",1649,NA
"622","R201045","['An admonition given unto Mr. Saltmarsh:']","['wherein his great sinne in writing those pamphlets intituled, A new quære, Smoak in the temple, Groanes for liberty, &amp;c. is plainly laid open before him, and charged upon his conscience. Where also among other things spoken of, the calling of the ministers in the reformed churches, is proved to bee according to the Word of God. Imprimatur, Ja: Cranford.']",1646,"16878-an admonition given unto mr saltmarsh wherein his great sinne in writing those pamphlets intituled new quaere smoak in temple groanes for liberty andc"
"623","R171357","['The declaration of the Commission of the General Assembly, to this whole Kirk and kingdom of Scotland of the fifth of May:']","['concerning the present publike proceedings towards an engagement in warre, so farre as religion is therein concerned. Together with their desires and petitions to the honourable court of Parliament, the Parliaments answers. Their humble returnes and representations, and other papers that may give full and cleare information in the matter.']",1648,"34991-declaration of commission of general assembly to this whole kirk and kingdom of scotland of fifth of may concerning present publike proceedings towards engagement in warre so farre as religion is therein concerned"
"624","R229478","['An antidote against the poysonous vveeds of heretical blasphemies,']","['which during the deplorable interval of church-government have grown up in the reforming Church of England. As it was lately presented to the Church of God at Great Yarmouth. By Iohn Brinsley, Minister of the Gospel there. August. 10. 1650. Imprimatur, Edm. Calamy.']",1650,"39872-an antidote against poysonous vveeds of heretical blasphemies which during deplorable interval of church-government have grown up in reforming church of england"
"625","R9570","['The pulpit incendiary anatomized: or A vindication of Sion Colledge, and the morning exercises, from those foul and false aspersions lately cast upon them by a pamphlet commonly known to be the work of Mr Price a shopkeeper in the Exchange.']","NA",1648,NA
"626","R7907","['The Essex vvatchmens vvatchword to the inhabitants of the said county respectively, dwelling under their several charges,']","['by way of apologetical account, of the true grounds of their first engagement with them in the cause of God, King and Parliament, for their vindication from unjust aspersions. Also by way of faithful premonition of the dangerous evil latent in a printed paper, entituled, The agreement of the people, intended to be tendred to them for subscription.']",1649,NA
"627","R203822","['To our reverend and vvell-beloved brethren the Assembly of Divines at VVestminster, the ministers of London, and all other well-affected brethren of the ministery in England.']","['Presented to the ministers of London this 13th. of December 1647. Decemb. 13. 1647. Imprimatur Ja. Cranford.']",1647,"59105-to our reverend and vvell-beloved brethren assembly of divines at vvestminster ministers of london and all other well-affected brethren of ministery in england presented to ministers of london this 13th"
"628","R207679","['The Christian in compleat armour. Or, A treatise of the saints war against the Devil,']","['wherein a discovery is made of that grand enemy of God and his people, in his policies, power, seat of his empire, wickednesse, and chiefe designe he hath against the saints. A magazin opend: from whence the Christian is furnished with spiritual armes for the battel, helpt on with his armour, and taught the use of his weapon, together with the happy issue of the whole warre. The first part. By William Gurnall, Minister of the Gospel in Lavenham. Imprimatur, Edmund Calamy.']",1655,"963-christian in compleat armour"
"629","R200751","['Anti-toleration, or a modest defence of the letter of the London ministers to the reverend Assembly of Divines. By A wel-wisher of peace and truth. Imprimatur, James Cranford.']","NA",1646,"193008-anti-toleration or modest defence of letter of london ministers to reverend assembly of divines by wel-wisher of peace and truth imprimatur james cranford "
"630","R38633","['Living loves betwixt Christ and dying Christians.']","['A sermon preached at M. Magdalene Bermondsey in Southwark, neer London, June 6. 1654. At the funerall of that faithfull servant of Christ, Mr. Jeremiah Whitaker, Minister of the Gospel, and Pastor of the church there. With narrative of his exemplary life and death. By Simeon Ashe, his much endeared friend and brother. Together with poems and elegies on his death, by divers ministers in the city of London.']",1654,"8936-living loves betwixt christ and dying christians sermon preached at m"
"631","R183733","['A serious and faithfull representation of the judgements of the ministers']","NA",1649,NA
"632","R205045","['The joint-testimonie of the ministers of Devon, whose names are subscribed; with their reverend brethren the ministers of the province of London, unto the truth of Jesus.']","['With a brief confutation of the errors, heresies, and blasphemies of these times, and the toleration of them. In pursuance of the solemn League, and Covenant of the three nations.']",1648,NA
"633","R207523","['An apology for the ministers of the county of Wilts, in their actings at the election of Members for the approaching Parliament.']","['In answer to a letter sent out of the said county, pretending to lay open the dangerous designes of the clergy, in reference to the approachin Parliament. Wherein is shewed, the notorious falshood of the said letter: how injurious it is to the gentlemen elected: and the dangerous designe of it against the ministry. By some of the defamed ministers of the Gospel in the same county. Humphrey Chambers, D.D. John Strickland. Adoniram Bifield Peter Ince.']",1654,"12060-an apology for ministers of county of wilts in their actings at election of members for approaching parliament in answer to letter sent out of said county pretending to lay open dangerous designes of clergy in reference to approachin parliament"
"634","R200782","['The araignment of the present schism of new separation in old England.']","['Together vvith a serious recommendation of church-unity and uniformity. As it was lately presented to the church of God at great Yarmouth, by John Brinsley.']",1646,"80470-araignment of present schism of new separation in old england together vvith serious recommendation of church-unity and uniformity"
"635","R210079","['None but Christ, or A plain and familiar treatise of the knowledge of Christ,']","['exciting all men to study to know Jesus Christ and him rucified, with a particular, applicatory, and saving knowledge, in diverse sermons upon I Cor. 2. 2. By John Wall B.D. preacher of the word of God at Mich. Cornhill London.']",1648,"21985-none but christ or plain and familiar treatise of knowledge of christ exciting all men to study to know jesus christ and him rucified with particular applicatory and saving knowledge in diverse sermons upon i cor"
"636","R209588","['A brief exposition of the prophecies of Obadiah, Jonah, Micah, Nahum, Habakkuk and Zephaniah. By George Hutcheson minister at Edenburgh. Imprimatur, Edm. Calamy.']","NA",1654,"51357-a brief exposition of prophecies of obadiah jonah micah nahum habakkuk and zephaniah by george hutcheson minister at edenburgh imprimatur edm calamy "
"637","R42750","['The humble advice of the assembly of divines, sitting at Westminster, concerning a larger and a shorter catechisme.']","NA",1648,NA
"638","R479417","['The ansvver of the Assembly of Divines by authority of Parliament now sitting at Westminster. Unto the reasons given in to this Assembly by the Dissenting Brethren, of their not bringing in a model of their way.']","['And since published in print, under the title of A copy of a remonstrance. Which answer was humbly presented to the Right Honorable the House of Peers assembled in Parliament. Ordered by the Lords in Parliament assembled, that this answer be forthwith printed and published. Joh. Brown, cler. Parliamentorum.']",1646,"78938-ansvver of assembly of divines by authority of parliament now sitting at westminster unto reasons given in to this assembly by dissenting brethren of their not bringing in model of their way and since published in print under title of copy of remonstrance"
"639","R204000","['To the High and Honorable Parliament of England now assembled at Westminster.']","['The humble petitions, serious suggestions, and dutifull expostulations of some moderate and loyall gentlemen, yeomen, and freeholders of the Easterne Association. These petitions, &amp;c. had beene formally presented to the Parliament, but for the reasons rendred at the latter end.']",1648,"86935-to high and honorable parliament of england now assembled at westminster humble petitions serious suggestions and dutifull expostulations of some moderate and loyall gentlemen yeomen and freeholders of easterne association"
"640","R27345","['The petition of the members of the House of Commons, who are accused by the army.']","['Presented to the House upon Tuesday the 29. of June. 1647. expressing their grounds for desiring leave to absent themselves from the House, and their earnest desire for a speedy day to be given unto Sir Thomas Fairfax and the army to send in what particulars they pretend to have against them; that so a way may be open for them to vindicate their honour and innocency.']",1647,"130314-petition of members of house of commons who are accused by army presented to house upon tuesday 29"
"641","R201155","['A vindication of two serious questions:']","['1. Whether the Lords Supper is a converting ordinance. 2. Whether suspension of scandalous church-members be warranted out of Scripture. The former in the negative, the latter in the affirmative, (briefly handled in the XVI. Antiqueries, and againe opposed by M. Prynne in his Suspension suspended) more fully and clearly vindicated, by a well-wisher of truth and peace. Imprimatur. Ja. Cranford. Octob. 1. 1646.']",1646,"193040-a vindication of two serious questions 1"
"642","R6475","['A brief exposition of the evangel of Jesus Christ, according to Matthew. By David Dikson, preacher of the Gospel of Jesus Christ, and professor of Divinity in the University of Glasgow.']","NA",1647,"23366-a brief exposition of evangel of jesus christ according to matthew by david dikson preacher of gospel of jesus christ and professor of divinity in university of glasgow "
"643","R203510","['A declaration of the Committee of Estates of Scotland: concerning their proceedings, in opposition to the late unlawfull engagement against England.']","NA",1648,"3705-proceedings 1648"
"644","R221966","['The Christians charter:']","['shewing the priviledges of a believer, by Thomas Watson, pastor of Stephens Walbrook, London.']",1655,"7002-christians charter shewing priviledges of believer"
"645","R9427","['Gangræna: or A catalogue and discovery of many of the errours, heresies, blasphemies and pernicious practices of the sectaries of this time, vented and acted in England in these four last years:']","['as also, a particular narration of divers stories, remarkable passages, letters; an extract of many letters, all concerning the present sects; together with some observations upon, and corollaries from all the fore-named premisses. The second edition enlarged. By Thomas Edwards minister of the Gospel.']",1646,"6188-gangraena"
"646","R205076","['A declaration and exhortation of the General Assembly of the Church of Scotland to their brethren of England bearing date August. the first 1648.']","['Also a declaration of the General Assembly concerning the present dangers of religion, and especially the unlawfull ingagemen in this warre, to be read in the several kirks of Scotland, bearing date Iuly 31. 1648. Together with severall papers of the Honourable Committee of Estates, and the answers and representations of the General Assembly, to those papers.']",1648,"6810-a brotherly exhortation from general assembly of church of scotland to their brethren in england"
"647","R13881","['A brief exposition of the evangel of Jesus Christ according to Matthew. By David Dickson, Preacher of the Gospel of Jesus Christ, and Professor of Divinity in the University of Glasgow.']","NA",1651,"23366-a brief exposition of evangel of jesus christ according to matthew by david dikson preacher of gospel of jesus christ and professor of divinity in university of glasgow "
"648","R201957","['Pneumatologia: or, A treatise of the Holy Ghost.']","['In which, the God-head of the third person of the Trinitie is strongly asserted by Scripture-arguments. And defended against the sophisticall subtleties of John Bidle. By Mr. Nicolas Estwick, B.D. somtime fellow of Christ-Colledg in Cambridg, and now pastor of Warkton in the countie of Northampton.']",1648,"63032-pneumatologia or treatise of holy ghost in which god-head of third person of trinitie is strongly asserted by scripture-arguments"
"649","R204058","['The ansvver of the Assembly of Divines by authority of Parliament now sitting at Westminster. Unto the reasons given in to this Assembly by the Dissenting Brethren, of their not bringing in a model of their way.']","['And since published in print, under the title of A copy of remonstrance. Which answer was humbly presented to the Right Honorable the House of Peers assembled in Parliament. Ordered by the Lords in Parliament assembled, that this answer be forthwith printed and published. Joh. Brown, cler. Parliamentorum.']",1646,NA
"650","R201273","['The third part of Gangræna· Or, A new and higher discovery of the errors, heresies, blasphemies, and insolent proceedings of the sectaries of these times;']","['with some animadversions by way of confutation upon many of the errors and heresies named. As also a particular relation of many remarkable stories, speciall passages, copies of letters written by sectaries to sectaries, ... Briefe animadversions on many of the sectaries late pamphlets, as Lilburnes and Overtons books against the House of Peeres, M. Peters his last report of the English warres, the Lord Mayors farewell from his office of maioralty, M. Goodwins thirty eight queres upon the ordinance against heresies and blasphemies, M. Burtons Conformities deformity, M. Dells sermon before the House of Commons; ... As also some few hints and briefe observations on divers pamphlets written lately against me and some of my books, as M. Goodwins pretended reply to the Antapologie, M. Burroughs Vindication, Lanseters Lance, Gangræna playes rex, Gangræae-Chrestum, M. Saltmarshes answer to the second part of Gangræna. A iustification of the manner and way of writing these books called Gangræna, wherein not onely the lawfulnesse, but the necessity of writing after this manner is proved by Scripture, fathers, the most eminent reformed divines, casuists, the practice and cnstome sic of all ages. By Thomas Edvvards Minister of the Gospel.']",1646,"6188-gangraena"
"651","R483259","['Gods anatomy upon mans heart· Or, A sermon preached by order of the Honourable House of Commons,']","['at Margarets Westminster, Decemb. 27. being a day of publique humiliation. By Thomas Watson, pastor of Sthephens sic Walbrooke, London.']",1649,"19882-gods anatomy upon mans heart· or sermon preached by order of honourable house of commons at margarets westminster decemb"
"652","R201333","['The copy of a letter written from Northampton:']","['containing a true relation of the souldiers preaching, and murdering a woman: which are very grosly misreported by the Diurnal, and Moderate intelligencer. Together with some more new-light from Mr. Del, the chaplain to the army. As also, the quarter the souldiers give to the country where they are quartered.']",1647,NA
"653","R14831","['A short treatise describing the true church of Christ, and the evills of schisme, anabaptism and libertinism:']","['Wherein is proved that society is the genus of a church, not Congregations. A national church under the New-Testament. The visible church is Gods temple. The infallible note of a true church. 1. Schismaticks defile the temple of God. 2. Usurpers of the ministery, temple-defilers. Learning is needfull for the discharge of the ministery. Toleration of all religions, contrary to Gods Word. No communion with the wicked in their sinne. Tyrants and persecutors are temple-defilers. Temple-defilers shall be surely punished. We must make triall of the spirits. Delivered in two sermons by Mr. Richard Byfield.']",1653,"68127-a short treatise describing true church of christ and evills of schisme anabaptism and libertinism wherein is proved that society is genus of church not congregations"
"654","R204905","['The copie of a letter sent from the Commissioners of the Church of Scotland, to the severall Presbyteries and provinciall assemblies in Scotland: giving them warning of the dangerous designes of evill affected men, against the church and cause of God.']","NA",1648,"59009-copie of letter sent from commissioners of church of scotland to severall presbyteries and provinciall assemblies in scotland giving them warning of dangerous designes of evill affected men against church and cause of god "
"655","R204036","['Gods anatomy upon mans heart. Or, A sermon preached by order of the Honorable House of Commons, at Margarets Westminster, Decemb. 27. being a day of publique humiliation. By Thomas Watson, pastor of Stephens Walbrooke, London.']","NA",1649,"19882-gods anatomy upon mans heart· or sermon preached by order of honourable house of commons at margarets westminster decemb"
"656","R17888","['The covenant of grace: or An exposition upon Luke I. 73, 74, 75. By George Dovvname, Doctor of Divinity and Bishop of Dery.']","NA",1647,"153318-covenant of grace or exposition upon luke i 73 74 75 by george dovvname doctor of divinity and bishop of dery "
"657","R202115","['An unhappy vievv of the vvhole behaviour of my Lord Duke of Buckingham,']","['at the French island, called the isle of Rhee discovered by Colonell William Fleetwood, an unfortunate commander in that untoward service.']",1648,"165451-an unhappy vievv of vvhole behaviour of my lord duke of buckingham at french island called isle of rhee discovered by colonell william fleetwood unfortunate commander in that untoward service"
"658","R220974","['Gods anatomy upon mans heart. Or, A sermon preached by order of the Honorable House of Commons, at Margarets Westminster, Decemb. 27. Being a day of publick humiliation.']","['By Thomas Watson, pastor of Stephens Walbrooke, London.']",1654,"19882-gods anatomy upon mans heart· or sermon preached by order of honourable house of commons at margarets westminster decemb"
"659","R9639","['Gangræna: or a catalogue and discovery of many of the errours, heresies, blasphemies and pernicious practices of the sectaries of this time, vented and acted in England in these four last years:']","['as also, a particular narration of divers stories, remarkable passages, letters; an extract of many letters, all concerning the present sects; together with some observations upon, and corollaries from all the fore-named premisses. By Thomas Edwards minister of the gospel.']",1646,"6188-gangraena"
"660","R20578","['A briefe exposition with practicall observations upon the whole book of Ecclesiastes.']","['By that late pious and worthy divine, Mr. John Cotton, pastor of Boston in New-England. Published, by Anthony Tuckney, D.D. Master of St. Johns Colledge in Cambridge.']",1654,"21354-a briefe exposition with practicall observations upon whole book of ecclesiastes"
"661","R204757","['Sion College what it is, and doeth.']","['Together with a vindication of that society from the slanderous diffamations of two fell and fiery satyres, the one called Sion College visited: the other The pulpit incendiary. As also a little taste, by the way, of another young thing of Mr. J Goodwins, running about with the shell on the head before it be all hatcht, under the name of Neophylopresbyteros, or, The youngling elder. By C.B. who accounts it his honour to be a member of Sion College.']",1648,"76648-sion college what it is and doeth together with vindication of that society from slanderous diffamations of two fell and fiery satyres one called sion college visited other pulpit incendiary"
"662","R207024","['The VViltshire rant; or A narrative wherein the most unparalleld prophane actings, counterfeit repentings, and evil speakings of Thomas Webbe late pretended minister of Langley Buriall, are discovered;']","['the particulars whereof are set down in the following page. Also the proceedings of those in authority against him. With a catalogue of his untruths in his Masse of malice, and replies to sundry of them. By Edw. Stokes Esq;']",1653,"180516-vviltshire rant or narrative wherein most unparalleld prophane actings counterfeit repentings and evil speakings of thomas webbe pretended minister of langley buriall are discovered particulars whereof are set down in following page"
"663","R170423","['Anabaptism the trve fovntaine of Independency . . . unsealed']","NA",1646,"188137-anabaptism trve fovntaine of independency unsealed "
"664","R186578","['Mathematicall magick. Or, the vvonders . . . by J. Wilkins']","NA",1648,"193224-mathematicall magick"
"665","R30736","['Delay of reformation provoking Gods further indignation.']","['Represented in a sermon preached at Westminster to the Honourable House of Commons assembled in Parliament at their late solemn monethly fast, April 29. 1646. By James Nalton minister of the gospell, and pastor of Leonards Fosterlane, London.']",1646,"83249-delay of reformation provoking gods further indignation represented in sermon preached at westminster to honourable house of commons assembled in parliament at their solemn monethly fast april 29"
"666","R200698","['A plot for the good of posterity·']","['Communicated in a sermon to the Honorable House of Commons for the sanctifying of the monthly fast. March 25. 1646. By Francis Cheynell.']",1646,"119082-a plot for good of posterity· communicated in sermon to honorable house of commons for sanctifying of monthly fast"
"667","R1154","['Ecclesiastes, or, A discourse concerning the gift of preaching as it fals sic under the rules of art.']","['Shewing the most proper rules and directions, for method, invention, books, expression, whereby a minister may be furnished with such abilities as may make him a workman that needs not to be ashamed. Very seasonable for these times, wherein the harvest is great, and the skilfull labourers but few. The second edition. By Iohn VVilkins, M.A.']",1646,"2271-ecclesiastes or discourse concerning gift of preaching as it falls under rules of art"
"668","R203774","['The Irish rebellion: or, An history of the beginnings and first progress of the general rebellion raised within the kingdom of Ireland, upon the three and twentieth day of October, in the year 1641.']","['Together with the barbarous cruelties and bloody massacres which ensued thereupon. By Sr. John Temple Kt. Master of the Rolles, and one of his Majesties most honourable Privy Council within the kingdom of Ireland.']",1646,"2568-irish rebellion"
"669","R21969","['Wisdomes tripos, or rather its inscription, Detur sapienti,']","['in three treatises, I. Of worldly policy. II. Of moral prudence. III. Of Christian wisdom. The vanity of the first. The usefulness of the second. The excellency of the third. By Charles Herle Minister of Gods Word at Winwick in Lancashire.']",1655,"9425-wisdoms tripos or rather its inscription detur sapienti in three treatises"
"670","R204201","['Good counsell for evil times. Or, A plain sermon preached at Pauls in London, April 16. 1648. By Edw: Bowles M.A. of Katherin-Hall Cambridge. Printed by the desire and order of the Lord Maior and aldermen of that famous city.']","NA",1648,"69544-good counsell for evil times or plain sermon preached at pauls in london april 16 1648 by edw bowles ma of katherin-hall cambridge printed by desire and order of lord maior and aldermen of that famous city "
"671","R17539","['Sinnes discovery and revenge.']","['As it was delivered in a sermom sic to the Right Honorable House of Peers in the Abbey Church at Westminster, on Wednsday sic, December 30. 1646. Being the day of the monethly publick fast. By Thomas Horton B. D. Reader of Divinity in Gresham Colledge, and Pastor of Colechurch in London. Published by the order of the said House.']",1646,"91533-sinnes discovery and revenge as it was delivered in sermom sic to right honorable house of peers in abbey church at westminster on wednsday sic december 30"
"672","R201974","['The Irish rebellion: or, An history of the beginnings and first progresse of the general rebellion raised within the kingdom of Ireland, upon the three and twentieth day of October, in the year, 1641.']","['Together vvith the barbarous cruelties and bloody massacres which ensued thereupon. By Sir Iohn Temple Knight. Master of the Rolles, and one of his Majesties most honourable Privie Councell within the kingdom of Ireland.']",1646,"2568-irish rebellion"
"673","R185772","['Thanatoktasia. Or, Death disarmed: and the grave swallowed up in victory.']","['A sermon preached at S. Maries in Cambridge, Decemb. 22. 1653. At the publick funerals of Dr. Hill, late master of Trinity Colledge in that University. With a short account of his life and death. To which are added two sermons more upon the same text, preached afterward in the same place. By Anthony Tuckney, D.D. master of S. Johns Colledge in Cambridge.']",1654,"15347-thanatoktasia or death disarmed and grave swallowed up in victory"
"674","R209013","['Thanatoktasia. Or, Death disarmed: and the grave swallowed up in victory.']","['A sermon preached at St. Maries in Cambridge, Decemb. 22. 1653. At the publick funerals of Dr. Hill, late Master of Trinity Colledge in that University. With a short account of his life and death. To which are added two sermons more upon the same text, preached afterward in the same place. By Anthony Tuckney, D.D. Master of St. Johns Colledge in Cambridge.']",1654,"15347-thanatoktasia or death disarmed and grave swallowed up in victory"
"675","R21405","['Worldly policy, and moral prudence.']","['The vanity and folly of the one, the solidity and usefulnesse of the other. In a moral discourse. By Charls Herle minister of Gods word at Winwicke in Lancashire.']",1654,"95697-worldly policy and moral prudence vanity and folly of one solidity and usefulnesse of other"
"676","R201317","['The natvre and danger of heresies,']","['opened in a sermon before the Honourable House of Commons, Ianuary 27. 1646. at Margarets Westminster, being the day of their solemn monthly fast. By Obadiah Sedgvvick, B.D. Minister of Gods Word at Covent-Garden.']",1647,"110409-natvre and danger of heresies opened in sermon before honourable house of commons ianuary 27"
"677","R38567","['Anabaptism, the true fountaine of Independency, Brownisme, Antinomy, Familisme, and the most of the other errours, which for the time doe trouble the Church of England, unsealed.']","['Also the questions of pædobaptisme and dipping handled from Scripture. In a second part of the Disswasive from the errors of the time. By Robert Baillie minister at Glasgow.']",1647,"56144-anabaptism true fountaine of independency brownisme antinomy familisme and most of other errours which for time doe trouble church of england unsealed also questions of paedobaptisme and dipping handled from scripture"
"678","R202634","['A shock of corn coming in in its season.']","['A sermon preached at the funeral of that ancient and eminent servant of Christ VVilliam Gouge, Doctor of Divinity, and late pastor of Black-Fryars, London, December the 16th, 1653. With the ample and deserved testimony that then was given of his life, by William Jenkyn (now) pastor of Black-Fryars, London.']",1654,"46982-a shock of corn coming in in its season sermon preached at funeral of that ancient and eminent servant of christ vvilliam gouge doctor of divinity and pastor of black-fryars london december 16th 1653"
"679","R2680","['The Dissvvasive from the errors of the time, vindicated from the exceptions of Mr. Cotton and Mr. Tombes. By Robert Baily minister at Glasgow.']","NA",1655,"156667-dissvvasive from errors of time vindicated from exceptions of mr cotton and mr tombes by robert baily minister at glasgow "
"680","R208883","['A good conscience the strongest hold.']","['A treatise of conscience, handling the nature acts offices use of conscience. The description qualifications properties severall sorts of good conscience. The excellency necessity utility happiness of such a conscience. The markes to know motives to get meanes to keep it. By John Sheffield, Minister of Swythins London.']",1650,"143232-a good conscience strongest hold treatise of conscience handling nature acts offices use of conscience"
"681","R208588","['None but Christ, or A sermon upon Acts 4. 12.']","['Preached at St. Maries in Cambridge, on the commencement Sabbath, July 4. 1652. To which is annexed, an enquiry after what hope may be had of the salvation of 1. Heathens. 2. Those of the old world, the Jews and others before Christ. 3. Such as die infants, and idiots, &amp;c. now under the Gospel. By Anthony Tuckney, D.D. and Master of St. Johns Colledge in Cambridge.']",1654,"137877-none but christ or sermon upon acts 4 12 preached at st"
"682","R1664","['A discourse concerning the beauty of providence']","['in all the rugged passages of it. Very seasonable to quiet and support the heart in these times of publick confusion. By John Wilkins. B.D.']",1649,"7459-a discourse concerning beauty of providence"
"683","R206849","['Animadversions on Mr. William Dells book intituled The crucified and quickned Christian. By Humfry Chambers, D.D. Pastor of Pewsy in the county of Wilts. Novemb. vicessimo, 1652. Imprimatur John Owen Vicecan. Oxon.']","NA",1653,"129703-animadversions on mr william dells book intituled crucified and quickned christian by humfry chambers dd pastor of pewsy in county of wilts novemb vicessimo 1652 imprimatur john owen vicecan oxon "
"684","R227427","['Mathematicall magick· Or, The wonders that may be performed by mechanicall geometry.']","['In two books. Concerning mechanicall powers. motions. Being one of the most easie, pleasant, usefull, (and yet most neglected) part of mathematicks. Not before treated of in this language By J.W. M.A.']",1648,"7461-mathematicall magick"
"685","R22806","['Ecclesiastes, or, A discourse concerning the gift of preaching as it fals under the rules of art.']","['Shewing the most proper rules and directions, for method, invention, books, expression, whereby a minister may be furnished with such abilities as may make him a workman that needs not to be ashamed. Very seasonable for these times, wherein the harvest is great, and the skilfull labourers but few. The second edition. By Iohn VVilkins, M.A.']",1647,"2271-ecclesiastes or discourse concerning gift of preaching as it falls under rules of art"
"686","R204866","['Eshcol, or Grapes (among) thorns.']","['As they were delivered in a Thanksgiving sermon, to the Honourable House of Commons. By John Bond, Mr. of the Savoy.']",1648,"89045-eshcol or grapes among thorns as they were delivered in thanksgiving sermon to honourable house of commons"
"687","R200988","['Miranda, stupenda. Or, The wonderfull and astonishing mercies which the Lord hath wrought for England, in subduing and captivating the pride, power and policy of his enemies.']","['Presented in a sermon preached July 21. 1646. before the honorable House of Commons in Margarets Church Westm. being the day appointed for thanksgiving for the surrender of Oxford. By Henry Wilkinson, B.D. pastor of Dunstans in the East, London, and one of the Assembly of Divines.']",1646,"151794-miranda stupenda or wonderfull and astonishing mercies which lord hath wrought for england in subduing and captivating pride power and policy of his enemies presented in sermon preached july 21"
"688","R208586","['The balme of Gilead, for the wounds of England:']","['applyed in a sermon preached at Westminster, before the Honourable House of Commmons, at the late solemne fast, August 30. 1643. By Anthony Tuckney, D.D. and Master of St. Johns Colledge in Cambridge. Published by Order of that House.']",1654,"24566-balme of gilead for wounds of england applyed in sermon preached at westminster before honourable house of commmons at solemne fast august 30"
"689","R201008","['An historicall vindication of the government of the Church of Scotland,']","['from the manifold base calumnies which the most malignant of the prelats did invent of old, and now lately have been published with great industry in two pamphlets at London. The one intituled Issachars burden, &amp;c. written and published at Oxford by John Maxwell, a Scottish prelate, excommunicate by the Church of Scotland, and declared an unpardonable incendiary by the parliaments of both kingdoms. The other falsly intituled A declaration made by King James in Scotland, concerning church-government and presbyteries; but indeed written by Patrick Adamson, pretended Archbishop of St. Andrews, contrary to his own conscience, as himselfe on his death-bed did confesse and subscribe before many witneses in a write hereunto annexed. By Robert Baylie minister at Glasgow. Published according to order.']",1646,"156665-an historicall vindication of government of church of scotland from manifold base calumnies which most malignant of prelats did invent of old and now lately have been published with great industry in two pamphlets at london"
"690","R9309","['A dissuasive from the errours of the time:']","['vvherein the tenets of the principall sects, especially of the Independents, are drawn together in one map, for the most part, in the words of their own authours, and their maine principles are examined by the touch-stone of the Holy Scrptures sic. By Robert Baylie minister at Glasgow. Published by authority.']",1646,"16014-a dissvasive from errours of time vvherein tenets of principall sects especially of independents are drawn together in one map for most part in words of their own authours and their maine principles are examined"
"691","R206199","['A true relation of the twenty weeks siege of London derry, by the Scotch, Irish, and dis-affected English,']","['with the daily proceeding passages thereof: as also the number of men killd, and taken prisoners on both sides. Related in two letters from Captaine Henry Finch, on of the Captains of London derry, and one of the Aldermen of the city. To his friend in London.']",1649,"171335-a true relation of twenty weeks siege of london derry by scotch irish and dis-affected english with daily proceeding passages thereof as also number of men killd and taken prisoners on both sides"
"692","R227412","['A shock of corn coming in in its season.']","['A sermon preached at the funeral of that ancient and eminent servant of Christ VVilliam Gouge, Doctor of Divinity, and late pastor of Black-Friers, London, December the 16th, 1653. With the ample and deserved testimony that then was given of his life, by William Jenkyn (now) pastor of Black-Friers, London.']",1654,"46982-a shock of corn coming in in its season sermon preached at funeral of that ancient and eminent servant of christ vvilliam gouge doctor of divinity and pastor of black-fryars london december 16th 1653"
"693","R175763","['An account given to the Parliament by the ministers sent by them to Oxford.']","['In which you have the most remarkable passages which have fallen out in the six moneths service there, divers questions concerning the covenant of grace, justification, &amp;c. are briefly stated. Particularly, there is presented two conferences, in which the ministers together with the truth, have suffered by reproaches and falshoods in print and otherwise. The chief points insisted on in those conferences are, 1. Whether private men might lawfully preach. 2. Whether the ministers of the Church of England were antichristian. Both which questions were disputed, objections answered, and the truth confirmed. 3. And lastly, divers of M. Erburys dangerous errours which he broached and maintained, are recited and refuted. Published by authority.']",1647,"23235-an account given to parliament by ministers sent by them to oxford in which you have most remarkable passages which have fallen out in six moneths service there divers questions concerning covenant of grace justification andc"
